source,file_id,raw_file_id,pt_abs_error,mt_abs_error,tll_abs_error,mae3,within_5,changed_targets248,pt_source248,mt_source248,tll_source248
train2000,252_003291,003291,0.4328,1.1741,3.3212,1.6427,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2530_000382,000382,9.8804,3.7406,3.5973,5.7394,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2531_006110,006110,3.4116,1.3461,0.6184,1.792,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2532_001075,001075,0.9999,2.5581,4.1609,2.573,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2533_004327,004327,2.0894,0.4596,0.7067,1.0852,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2534_006763,006763,3.6848,3.1447,4.6223,3.8173,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2535_005612,005612,3.0554,13.8007,5.0725,7.3095,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2536_013915,013915,0.7506,9.1626,8.4735,6.1289,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2537_007899,007899,4.9642,1.9831,1.4078,2.785,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2538_014683,014683,4.6451,23.5085,9.667,12.6069,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2539_014384,014384,2.893,3.0878,0.0308,2.0039,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,253_002214,002214,1.2484,3.4484,0.8447,1.8472,1,PT+MT,PT200,MT190,base_direct_tll
train2000,2540_014644,014644,5.9456,4.6418,5.7794,5.4556,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2541_009482,009482,2.4505,3.4034,5.9072,3.9204,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2542_008737,008737,0.6528,3.6384,0.622,1.6377,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2543_004650,004650,1.4202,9.5631,0.8102,3.9312,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2544_014636,014636,12.157,5.8998,24.4202,14.159,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2545_009595,009595,5.6554,4.7917,4.0446,4.8306,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2546_010651,010651,1.9232,2.5268,4.0611,2.837,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2547_006355,006355,0.5032,4.0048,0.144,1.5507,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2548_011825,011825,5.6852,2.3352,3.5055,3.842,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2549_014251,014251,1.7208,5.4408,8.2255,5.129,0,PT+MT,PT200,MT190,base_direct_tll
train2000,254_009589,009589,0.8166,0.8872,3.9742,1.8927,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2550_015396,015396,3.7371,5.1516,6.1057,4.9981,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2551_004682,004682,1.9158,2.6549,3.1851,2.5853,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2552_014558,014558,3.6997,4.2734,1.892,3.2884,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2553_005908,005908,2.8542,3.3484,5.2776,3.8267,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2554_002985,002985,11.2629,5.1406,2.9225,6.442,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2555_000766,000766,2.0245,0.3778,6.4822,2.9615,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2556_004217,004217,1.1648,1.4882,6.4226,3.0252,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2557_004891,004891,1.2795,5.296,5.1103,3.8953,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2558_009954,009954,0.5118,2.7558,3.1141,2.1272,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2559_000104,000104,6.3188,6.1784,5.8844,6.1272,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,255_007031,007031,3.3584,1.6912,1.5361,2.1952,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2560_001568,001568,19.7744,2.8106,17.1548,13.2466,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2561_004877,004877,7.8984,3.4023,6.3005,5.8671,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2562_002926,002926,3.437,0.2195,2.0096,1.8887,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2563_011754,011754,5.3882,4.1097,4.7354,4.7444,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2564_014176,014176,5.0858,1.2164,0.5064,2.2695,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2565_014277,014277,0.6732,1.6743,1.2431,1.1969,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2566_010391,010391,6.7996,4.0049,16.8561,9.2202,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2567_011319,011319,1.434,2.7091,4.0053,2.7161,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2568_010464,010464,8.4839,2.085,13.044,7.871,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2569_007131,007131,5.1178,11.3323,7.1283,7.8595,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,256_006615,006615,1.4705,7.3072,1.012,3.2632,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2570_014009,014009,11.012,4.9463,6.8892,7.6158,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2571_011033,011033,1.5156,2.9942,1.825,2.1116,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2572_003167,003167,2.1107,2.6023,7.0223,3.9118,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2573_011389,011389,27.1835,0.0338,0.5233,9.2469,0,PT,PT193,base_direct_mt,base_direct_tll
train2000,2574_009297,009297,8.4963,3.0857,0.2539,3.9453,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2575_008931,008931,3.1251,2.2032,2.7274,2.6852,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2576_005837,005837,3.6747,6.3679,19.6035,9.882,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2577_008599,008599,6.523,2.2467,1.1477,3.3058,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2578_003270,003270,7.3008,0.5276,0.253,2.6938,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2579_005044,005044,8.2251,17.6655,5.1626,10.3511,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,257_008933,008933,3.4523,12.6047,0.5833,5.5468,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2580_004089,004089,19.8243,0.0704,34.0231,17.9726,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2581_015905,015905,1.5593,4.1379,9.4064,5.0345,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2582_002067,002067,1.8098,12.4727,0.2167,4.8331,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2583_014400,014400,8.8205,3.1633,25.5767,12.5202,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2584_010257,010257,6.2539,3.6107,0.62,3.4949,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2585_000948,000948,1.167,0.2803,4.8497,2.099,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2586_004047,004047,21.06,7.4963,11.7778,13.4447,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2587_007334,007334,0.4955,2.7985,0.7685,1.3542,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2588_002120,002120,2.9604,3.8291,10.4732,5.7542,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2589_001305,001305,2.7244,3.845,7.812,4.7938,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,258_011001,011001,2.0542,0.1814,3.3194,1.8517,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2590_001653,001653,1.8566,2.7001,1.0052,1.854,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2591_014039,014039,6.4847,3.7012,3.4825,4.5561,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2592_009145,009145,1.4844,1.8066,3.8479,2.3796,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2593_006630,006630,0.657,0.1883,0.6642,0.5032,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2594_011833,011833,2.5712,11.5549,4.486,6.204,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2595_003123,003123,5.8782,3.8181,3.4015,4.3659,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2596_015097,015097,4.6648,1.7841,3.7244,3.3911,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2597_001613,001613,2.7168,1.7933,3.2023,2.5708,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2598_003311,003311,3.1105,0.2622,0.1919,1.1882,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2599_008138,008138,1.6429,3.973,1.2532,2.2897,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,259_004597,004597,13.3456,4.7048,1.4912,6.5139,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2600_010655,010655,4.5809,1.6985,3.049,3.1095,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2601_005249,005249,3.7145,2.798,1.2994,2.604,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2602_005450,005450,3.1844,8.9804,7.1516,6.4388,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2603_006115,006115,7.2057,1.1264,5.4849,4.6057,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2604_003029,003029,4.056,3.5353,23.2906,10.294,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2605_003799,003799,2.0721,1.5188,8.675,4.0886,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2606_001374,001374,2.0417,0.4801,2.4635,1.6618,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2607_004791,004791,6.4675,3.5375,4.3375,4.7808,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2608_002460,002460,5.0896,2.9118,6.937,4.9795,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2609_011571,011571,1.7993,3.334,6.2669,3.8001,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,260_015892,015892,7.4073,2.1601,2.798,4.1218,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2610_003726,003726,5.0534,3.6102,4.7448,4.4695,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2611_010056,010056,11.6443,3.1561,30.3114,15.0373,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2612_008050,008050,2.1871,6.6823,3.8212,4.2302,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2613_000064,000064,4.2477,1.9072,0.5156,2.2235,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2614_003838,003838,2.3027,2.0267,12.8193,5.7162,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2615_015891,015891,8.0082,2.3784,16.9603,9.1156,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2616_005571,005571,6.0368,0.9628,12.7374,6.579,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2617_014699,014699,1.4076,3.9139,7.7941,4.3719,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2618_014601,014601,3.0496,3.9489,1.9498,2.9828,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2619_011515,011515,0.2008,2.719,4.0866,2.3355,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,261_008944,008944,5.3948,2.8848,3.5979,3.9592,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2620_011644,011644,6.9211,3.3031,4.5928,4.939,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2621_006548,006548,2.9925,5.1422,9.4844,5.873,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2622_006273,006273,4.9306,0.4008,14.5896,6.6403,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2623_011760,011760,3.3316,0.1506,12.6185,5.3669,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2624_004761,004761,1.1702,2.6104,4.8103,2.8636,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2625_001536,001536,6.7446,1.4058,15.6307,7.927,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2626_000032,000032,4.0587,1.8752,9.5447,5.1595,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2627_009517,009517,0.5677,0.0372,6.3028,2.3026,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2628_011110,011110,0.6135,3.3529,4.3487,2.7717,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2629_008282,008282,0.1526,2.3514,6.7803,3.0948,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,262_002305,002305,3.5675,1.213,1.5939,2.1248,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2630_004607,004607,0.7203,7.0533,5.3757,4.3831,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2631_005640,005640,4.5641,3.6607,2.3837,3.5362,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2632_013342,013342,9.9945,5.2626,1.3095,5.5222,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2633_008723,008723,18.9502,2.2439,48.6811,23.2917,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2634_013768,013768,2.1094,3.1449,2.3982,2.5508,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2635_008808,008808,4.3054,1.6727,6.9473,4.3085,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2636_009489,009489,2.1948,3.6481,3.5784,3.1404,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2637_010684,010684,7.609,4.4064,1.9462,4.6539,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2638_004983,004983,3.3301,0.6014,2.3872,2.1062,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2639_009776,009776,12.0325,0.5399,25.9248,12.8324,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,263_002612,002612,2.9656,3.7241,1.4125,2.7007,1,MT+TL_L,base_direct_pt,MT190,TLL197
train2000,2640_006136,006136,2.2287,2.5407,2.7715,2.5136,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2641_015855,015855,1.1381,1.7671,3.4005,2.1019,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2642_006259,006259,7.681,6.4583,6.3648,6.8347,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2643_006803,006803,2.7059,1.6514,2.2801,2.2125,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2644_005321,005321,2.0917,2.4402,6.3208,3.6176,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2645_003253,003253,3.1592,4.8263,2.5993,3.5283,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2646_006233,006233,2.9523,3.9228,1.4472,2.7741,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2647_003285,003285,0.194,2.3972,3.4107,2.0006,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2648_002234,002234,2.162,8.8152,7.338,6.1051,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2649_008365,008365,1.6187,2.6926,0.371,1.5608,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,264_014549,014549,18.4735,13.2131,9.0623,13.583,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2650_002035,002035,0.2371,3.1492,2.2297,1.872,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2651_007372,007372,0.5451,8.5295,2.3524,3.809,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2652_009874,009874,3.1249,0.7868,8.8495,4.2537,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2653_011671,011671,9.8449,2.5194,8.0352,6.7998,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2654_014965,014965,1.3454,2.6432,4.7219,2.9035,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2655_009882,009882,2.2017,5.9917,7.5856,5.2597,0,PT+MT,PT200,MT190,base_direct_tll
train2000,2656_013434,013434,4.058,2.4416,3.2604,3.2533,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2657_000360,000360,6.5112,6.0485,19.0698,10.5432,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2658_015380,015380,0.9536,2.2222,3.7722,2.316,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2659_012553,012553,0.067,0.1854,0.2373,0.1632,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,265_009072,009072,4.5896,3.2411,1.6047,3.1451,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2660_015300,015300,6.5195,0.9063,6.6979,4.7079,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2661_007391,007391,3.8178,1.975,2.2709,2.6879,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2662_015801,015801,13.2221,1.1973,5.9812,6.8002,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2663_005455,005455,1.4344,4.2539,13.9727,6.5537,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2664_009070,009070,3.6284,5.4695,1.7668,3.6216,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2665_006544,006544,2.0021,2.2133,8.2125,4.1426,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2666_013355,013355,0.4373,0.8718,2.5799,1.2963,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2667_004106,004106,0.4776,3.2025,4.1453,2.6085,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2668_004764,004764,4.1435,2.5577,0.9747,2.5586,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2669_005206,005206,16.4531,1.8496,25.0335,14.4454,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,266_001713,001713,0.1802,2.1995,5.6834,2.6877,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2670_007296,007296,0.974,1.6921,6.3103,2.9921,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2671_011377,011377,1.1649,0.309,1.2399,0.9046,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2672_003723,003723,6.6497,3.0573,0.7082,3.4717,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2673_010174,010174,4.8918,3.8343,2.4407,3.7223,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2674_000722,000722,10.9462,5.1094,1.9636,6.0064,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2675_013126,013126,1.0805,1.9375,2.5948,1.8709,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2676_010728,010728,0.165,0.8346,9.3767,3.4588,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2677_014945,014945,9.3164,1.6796,0.9444,3.9801,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2678_006659,006659,4.106,10.7908,3.6516,6.1828,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2679_008935,008935,6.4007,3.1434,1.7463,3.7635,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,267_013861,013861,0.0138,0.821,5.8534,2.2294,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2680_010627,010627,4.5449,3.6155,9.795,5.9851,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2681_007829,007829,6.4132,1.9177,1.6509,3.3273,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2682_005727,005727,2.3508,0.503,2.7401,1.8646,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2683_006191,006191,0.3468,2.8706,19.3585,7.5253,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2684_005276,005276,0.8224,0.3023,4.0385,1.7211,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2685_005842,005842,3.4878,3.0725,5.7925,4.1176,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2686_013782,013782,1.961,3.9636,0.7325,2.219,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2687_006665,006665,3.563,4.4951,3.0696,3.7092,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2688_009956,009956,1.3324,16.8416,48.7843,22.3194,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2689_004964,004964,1.8024,1.6247,4.3314,2.5862,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,268_012852,012852,10.0371,6.1847,2.4443,6.222,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2690_005749,005749,0.0594,1.1597,4.2265,1.8152,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2691_005542,005542,0.0438,3.1874,0.1001,1.1104,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2692_004400,004400,5.8657,3.8967,1.2567,3.673,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2693_013467,013467,3.9024,2.6858,0.4107,2.333,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2694_014543,014543,6.1613,1.8276,8.7924,5.5938,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2695_010966,010966,0.5323,7.528,1.0904,3.0502,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2696_013108,013108,3.6424,4.1157,1.5781,3.1121,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2697_007988,007988,6.5694,4.1191,3.642,4.7768,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2698_010926,010926,5.8168,6.7155,1.4113,4.6479,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2699_009325,009325,3.3893,15.2541,1.2175,6.6203,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,269_010052,010052,2.9736,2.0847,1.0517,2.0367,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2700_011195,011195,1.3369,1.5087,1.0867,1.3108,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2701_009899,009899,2.6247,2.0977,0.8355,1.8526,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2702_014249,014249,3.4761,1.2883,0.666,1.8101,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2703_007062,007062,3.8843,3.57,5.4698,4.308,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2704_001723,001723,1.8942,4.06,1.8282,2.5941,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2705_007303,007303,6.3836,5.3145,5.0257,5.5746,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2706_009569,009569,4.8315,0.3758,4.5632,3.2568,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2707_009383,009383,0.9206,2.8208,0.0607,1.2674,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2708_007199,007199,3.3174,6.3853,3.8553,4.5193,1,PT+MT,PT200,MT190,base_direct_tll
train2000,2709_013320,013320,14.4776,3.7051,2.6646,6.9491,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,270_010338,010338,10.0768,4.4491,18.9507,11.1589,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2710_002620,002620,5.048,3.2625,2.2078,3.5061,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2711_001842,001842,6.1678,3.2829,22.5749,10.6752,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2712_012905,012905,2.3627,2.7077,3.5783,2.8829,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2713_005229,005229,5.7953,3.6808,3.1864,4.2208,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2714_012748,012748,6.6911,4.097,2.0279,4.272,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2715_000016,000016,10.6053,4.65,6.0863,7.1139,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2716_008696,008696,30.7127,5.1326,38.6474,24.8309,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2717_015788,015788,5.101,7.989,3.9533,5.6811,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2718_008848,008848,11.3688,0.747,3.9409,5.3522,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2719_000467,000467,6.3323,3.3231,3.4374,4.3643,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,271_003036,003036,2.5813,0.0982,1.0959,1.2585,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2720_013394,013394,12.6067,3.5495,1.6043,5.9202,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2721_006822,006822,0.913,0.1271,2.8126,1.2842,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2722_009613,009613,4.3434,3.331,1.06,2.9115,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2723_001880,001880,5.2677,8.4426,1.6449,5.1184,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2724_013726,013726,6.1859,26.3074,34.7548,22.416,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2725_008700,008700,11.806,1.2296,4.6521,5.8959,0,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2726_009496,009496,0.9306,0.1985,2.7875,1.3055,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2727_013655,013655,10.207,7.8626,9.5571,9.2089,0,MT,base_direct_pt,MT190,base_direct_tll
train2000,2728_001328,001328,0.7612,4.4454,7.2788,4.1618,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2729_003985,003985,3.1353,2.1384,3.946,3.0732,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,272_014270,014270,9.5414,0.3168,34.0109,14.623,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2730_012312,012312,2.5582,5.6029,6.4284,4.8632,1,MT,base_direct_pt,MT190,base_direct_tll
train2000,2731_005396,005396,2.074,1.7225,3.0061,2.2675,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2732_002990,002990,8.8421,0.8516,22.1783,10.624,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
train2000,2733_002750,002750,2.0399,0.6625,0.1174,0.9399,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2734_004119,004119,0.0073,3.9633,7.3604,3.777,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2735_015167,015167,2.6941,2.9028,2.0732,2.5567,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2736_014659,014659,7.342,3.8579,2.8672,4.689,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2737_013279,013279,1.8851,0.9739,3.0109,1.9566,1,,base_direct_pt,base_direct_mt,base_direct_tll
train2000,2738_007457,007457,0.7244,3.1659,5.374,3.0881,1,,base_direct_pt,base_direct_mt,base_direct_tll
