source,file_id,raw_file_id,pt_abs_error,mt_abs_error,tll_abs_error,mae3,within_5,changed_targets248,pt_source248,mt_source248,tll_source248
trainfull,2319_008155,008155,2.0952,4.3621,5.2009,3.8861,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,231_008456,008456,4.6342,0.1313,3.3602,2.7086,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2320_001512,001512,2.45,0.9964,5.9584,3.1349,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2321_012641,012641,4.016,1.4751,5.1745,3.5552,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2322_009861,009861,0.9737,0.7091,1.7184,1.1337,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2323_010752,010752,15.6709,3.5612,0.6097,6.6139,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2324_014721,014721,2.0019,3.0742,1.3829,2.153,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2325_007152,007152,3.2706,2.9453,0.3417,2.1859,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2326_011750,011750,8.7047,0.0282,9.3087,6.0139,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2327_012346,012346,1.9387,2.7338,0.8964,1.8563,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2328_013257,013257,3.4092,1.6707,2.5243,2.5347,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2329_013014,013014,1.3687,0.7929,7.8833,3.3483,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,232_005271,005271,4.0074,3.5715,3.4101,3.663,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2330_013511,013511,2.6111,9.3638,6.125,6.0333,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2331_011920,011920,7.4026,2.2247,3.8026,4.4766,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2332_011494,011494,1.9258,3.7282,5.2842,3.6461,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2333_006188,006188,10.187,2.8252,1.9296,4.9806,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2334_002671,002671,4.5011,3.2516,3.2432,3.6653,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2335_015100,015100,4.4531,4.8536,5.817,5.0412,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2336_007723,007723,15.7295,3.7102,23.299,14.2462,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2337_007451,007451,1.5683,2.2569,6.4358,3.4203,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2338_007483,007483,7.0501,3.3959,6.349,5.5983,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2339_013584,013584,4.3246,4.0107,7.3718,5.2357,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,233_015052,015052,2.4107,1.7192,7.4401,3.8567,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2340_000193,000193,3.6528,1.5924,4.4044,3.2165,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2341_004778,004778,5.7439,2.2901,5.3834,4.4725,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2342_015003,015003,3.1883,0.064,2.8386,2.0303,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2343_002282,002282,2.8349,0.4545,2.5789,1.9561,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2344_012197,012197,14.8425,0.3537,39.9497,18.382,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2345_009039,009039,4.8026,8.4446,2.2089,5.152,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2346_001418,001418,2.5067,2.2988,1.5488,2.1181,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2347_002804,002804,3.8693,3.2283,0.6278,2.5751,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2348_010393,010393,4.1422,2.674,2.5818,3.1327,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2349_015054,015054,6.7847,4.1391,14.8922,8.6053,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,234_014590,014590,0.7616,3.9438,1.8606,2.1887,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2350_001702,001702,15.8971,5.7216,0.6005,7.4064,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2351_013675,013675,1.1695,2.1807,0.8861,1.4121,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2352_002792,002792,5.634,0.1606,2.9621,2.9189,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2353_008990,008990,2.997,2.8441,3.8113,3.2175,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2354_005352,005352,1.231,5.3333,2.0773,2.8805,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2355_010797,010797,2.7595,1.1434,0.2271,1.3767,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2356_006405,006405,6.8962,0.9221,2.5055,3.4413,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2357_011941,011941,8.2152,2.8286,7.0333,6.0257,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2358_013399,013399,2.1544,0.9312,5.0617,2.7158,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2359_012765,012765,2.4231,3.4562,4.7966,3.5586,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,235_000397,000397,4.7452,4.075,4.95,4.5901,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2360_003933,003933,2.8858,8.5417,4.2037,5.2104,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2361_012065,012065,0.0522,0.47,4.7002,1.7408,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2362_010619,010619,10.9878,4.3651,2.4575,5.9368,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2363_015473,015473,0.9869,1.6756,9.5017,4.0547,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2364_009818,009818,13.001,17.4628,6.2247,12.2295,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2365_008666,008666,1.1501,3.6227,4.4736,3.0821,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2366_000074,000074,4.4196,4.9196,2.0744,3.8045,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,2367_012746,012746,14.4865,11.7518,1.1631,9.1338,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2368_004717,004717,5.9123,3.5093,2.0073,3.8096,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2369_007619,007619,1.7197,4.2003,4.9483,3.6228,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,236_008377,008377,4.7471,0.3597,4.7776,3.2948,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2370_003752,003752,3.3429,3.4969,2.4786,3.1061,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2371_010663,010663,1.337,1.289,4.4763,2.3674,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2372_001340,001340,11.613,0.3772,14.9917,8.994,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2373_009825,009825,6.9818,4.1687,9.9509,7.0338,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2374_010156,010156,7.1542,3.3837,0.7032,3.747,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2375_015000,015000,0.3843,3.3166,4.1503,2.6171,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2376_010891,010891,6.3281,2.9705,1.3083,3.5356,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2377_004220,004220,3.7411,2.8439,7.0473,4.5441,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2378_008178,008178,2.7966,1.855,3.3183,2.6566,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2379_013167,013167,0.9748,0.7474,11.8735,4.5319,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,237_010054,010054,1.5063,3.1787,0.9505,1.8785,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2380_013530,013530,5.6338,4.7499,2.3365,4.2401,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2381_002025,002025,11.1478,4.0438,9.108,8.0999,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2382_012146,012146,4.4226,2.8644,1.7801,3.0224,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2383_009251,009251,2.921,1.4764,3.3802,2.5925,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2384_007036,007036,9.6918,5.7798,34.756,16.7425,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2385_015057,015057,7.1379,6.0404,0.3996,4.526,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2386_001303,001303,13.7667,2.0891,4.4023,6.7527,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2387_001784,001784,1.2811,8.7431,5.0093,5.0112,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2388_006477,006477,2.7208,3.2374,0.5631,2.1738,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2389_002353,002353,5.2028,4.3003,0.0928,3.1986,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,238_007896,007896,6.5524,1.1138,1.7181,3.1281,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2390_010140,010140,0.2973,2.9713,4.1961,2.4882,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2391_015580,015580,2.1368,0.1566,31.0172,11.1035,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2392_013113,013113,2.0741,0.1729,2.6281,1.625,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2393_013552,013552,1.0715,2.9076,7.366,3.7817,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2394_005670,005670,4.3046,4.1062,4.0028,4.1379,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2395_013542,013542,6.1663,3.3127,5.0741,4.851,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2396_015987,015987,4.1701,7.2578,12.3858,7.9379,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2397_014487,014487,2.1543,1.9778,0.519,1.5504,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2398_001581,001581,2.9364,4.4489,1.822,3.0691,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2399_009836,009836,8.2631,3.3477,12.3397,7.9835,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,239_010923,010923,4.3015,4.703,3.9217,4.3087,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2400_002303,002303,0.0685,0.6569,1.4178,0.7144,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2401_000954,000954,3.0724,3.2424,4.8855,3.7334,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,2402_003552,003552,4.1717,1.986,0.0005,2.0527,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2403_009442,009442,0.6742,0.142,4.5547,1.7903,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2404_001908,001908,3.1394,2.7004,3.6387,3.1595,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2405_015340,015340,5.2199,0.4426,18.915,8.1925,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2406_012486,012486,5.7828,2.0763,6.0512,4.6368,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2407_014282,014282,3.1611,3.0465,11.3175,5.8417,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2408_004213,004213,5.0611,3.1471,8.3159,5.508,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2409_000040,000040,0.0931,4.0952,6.7847,3.6577,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,240_005893,005893,15.3241,2.6289,0.6573,6.2034,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2410_006653,006653,0.54,4.1342,5.1642,3.2795,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2411_004963,004963,6.5772,5.3874,7.9486,6.6377,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2412_000596,000596,1.1056,1.5757,1.5084,1.3966,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2413_011189,011189,4.9365,0.8799,1.7157,2.5107,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2414_015048,015048,0.8877,6.1851,8.3773,5.15,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2415_008157,008157,2.2538,0.1699,4.2674,2.2304,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2416_000299,000299,3.5357,3.6094,12.8186,6.6546,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2417_008913,008913,4.7291,5.6547,4.5684,4.9841,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2418_014082,014082,3.3141,0.2024,2.349,1.9552,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2419_008597,008597,1.1381,0.6512,1.2837,1.0243,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,241_010089,010089,6.9672,0.3952,4.3119,3.8914,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2420_010213,010213,2.0234,1.4442,0.503,1.3235,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2421_009723,009723,4.5123,3.6776,5.2565,4.4821,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2422_015201,015201,5.4927,2.3968,0.6844,2.858,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2423_011184,011184,0.8444,1.6145,15.6193,6.0261,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2424_011424,011424,7.3146,1.0022,1.1719,3.1629,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2425_008445,008445,4.128,2.4219,7.7142,4.7547,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2426_004347,004347,4.6895,2.768,4.135,3.8642,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2427_003196,003196,0.5714,6.3514,1.759,2.8939,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,2428_014824,014824,6.2918,3.8179,0.273,3.4609,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2429_011642,011642,5.6567,4.4633,7.2956,5.8052,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,242_007204,007204,0.4529,4.6714,12.4137,5.846,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2430_006465,006465,4.0975,2.2202,0.7382,2.352,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2431_007441,007441,6.4851,4.2785,3.1757,4.6464,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2432_011463,011463,0.2003,3.1491,3.9414,2.4303,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2433_010950,010950,2.0009,4.8233,5.5884,4.1375,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2434_008824,008824,1.7905,2.4867,2.7922,2.3565,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2435_003180,003180,2.1167,3.0195,2.6296,2.5886,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2436_010733,010733,0.3126,3.5481,2.8385,2.2331,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2437_012831,012831,2.6796,1.9253,7.8414,4.1488,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2438_011715,011715,3.1745,1.4897,1.6655,2.1099,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2439_008595,008595,0.317,2.3194,3.8006,2.1457,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,243_002413,002413,0.7274,1.0159,1.6406,1.128,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2440_009659,009659,6.498,3.1297,1.6413,3.7563,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2441_012761,012761,1.8727,2.5629,15.8769,6.7708,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2442_009225,009225,3.158,0.3297,0.4562,1.3146,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2443_012066,012066,9.3993,2.6339,7.3228,6.452,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2444_015765,015765,11.8055,8.5355,4.1332,8.1581,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2445_008945,008945,0.9852,3.2867,2.0665,2.1128,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2446_015424,015424,6.9118,3.8761,2.8746,4.5542,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2447_015930,015930,3.6191,5.8591,5.2921,4.9234,1,PT+MT,PT200,MT190,base_direct_tll
trainfull,2448_003330,003330,6.7278,3.5018,3.4219,4.5505,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2449_014217,014217,8.4995,1.8756,42.6051,17.6601,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,244_012965,012965,0.3256,3.3881,2.705,2.1396,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2450_009304,009304,1.1224,2.4094,0.7969,1.4429,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2451_000845,000845,0.7365,3.6766,9.3283,4.5805,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2452_000680,000680,3.1208,1.7651,3.6891,2.8583,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2453_011830,011830,4.8898,3.9873,2.1758,3.6843,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2454_009871,009871,6.1199,2.8393,0.7155,3.2249,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2455_012130,012130,13.9287,3.4208,40.5168,19.2888,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2456_009233,009233,4.8864,2.0766,0.9147,2.6259,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2457_008574,008574,3.1865,3.3706,4.4701,3.6757,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2458_009915,009915,3.5981,3.1749,10.0725,5.6152,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2459_000812,000812,2.2752,4.8381,0.6071,2.5735,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,245_015310,015310,5.8654,2.1425,4.4847,4.1642,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2460_014493,014493,3.2748,5.4941,7.1983,5.3224,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2461_012970,012970,1.0315,1.9894,8.652,3.891,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2462_005407,005407,9.9856,2.9215,7.6506,6.8526,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2463_008160,008160,7.9632,4.0357,0.852,4.2836,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2464_011586,011586,6.5194,3.3165,2.554,4.13,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2465_015951,015951,1.1598,4.4123,5.5027,3.6916,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2466_007722,007722,4.9086,6.4151,1.1677,4.1638,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2467_005027,005027,1.1429,1.3197,6.6662,3.0429,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2468_001207,001207,7.4402,22.1842,0.2878,9.9707,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2469_003100,003100,19.505,4.2077,50.9855,24.8994,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,246_006394,006394,3.9922,2.2548,6.3438,4.1969,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2470_012945,012945,1.3358,1.1984,0.4774,1.0039,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2471_010291,010291,3.6289,4.1072,2.7747,3.5036,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2472_000818,000818,9.8442,2.3854,1.2849,4.5048,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2473_007596,007596,0.4038,3.2954,2.9853,2.2282,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2474_012142,012142,1.411,2.5127,1.1661,1.6966,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2475_002623,002623,10.9393,3.6948,4.0158,6.2166,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2476_008603,008603,1.1514,1.1413,3.6599,1.9842,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2477_002847,002847,0.3682,4.9597,1.9469,2.4249,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2478_000902,000902,11.9885,3.6312,3.6077,6.4091,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2479_013975,013975,3.5939,0.5862,11.9638,5.3813,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,247_011666,011666,8.4924,4.3582,5.6894,6.18,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2480_008396,008396,11.8092,9.7794,6.4209,9.3365,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2481_010143,010143,2.4886,3.511,12.9859,6.3285,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2482_014399,014399,5.4383,0.6097,4.0092,3.3524,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2483_005115,005115,3.064,1.7424,8.4512,4.4192,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2484_008771,008771,2.7975,6.2205,11.5219,6.8466,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2485_006170,006170,9.0435,7.6927,0.5831,5.7731,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2486_008777,008777,14.031,1.2055,46.7421,20.6595,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2487_010709,010709,6.8312,7.4229,8.281,7.5117,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2488_008670,008670,0.0525,1.4689,4.3737,1.965,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2489_013588,013588,1.7823,5.856,6.8832,4.8405,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,248_013495,013495,0.0921,1.6201,2.4349,1.3824,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2490_004416,004416,5.5762,4.2963,0.7632,3.5452,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2491_008372,008372,4.9673,0.8954,1.6267,2.4965,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2492_004940,004940,0.3653,7.1038,6.2542,4.5744,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2493_011677,011677,1.8296,2.7207,0.1982,1.5828,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2494_000500,000500,0.654,5.7007,8.1361,4.8303,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2495_007770,007770,0.6694,12.2863,3.1841,5.3799,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2496_006460,006460,0.4111,3.3797,1.2781,1.6896,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2497_002589,002589,0.7934,3.4487,7.3319,3.858,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2498_007262,007262,4.3526,0.4655,4.2667,3.0283,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2499_004741,004741,3.3392,1.7957,4.6208,3.2519,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,249_008027,008027,8.0725,2.8254,0.0597,3.6525,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2500_003890,003890,3.9341,2.7525,1.3977,2.6948,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2501_015704,015704,1.6649,6.0251,1.9508,3.2136,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2502_008645,008645,0.3914,8.5878,2.7592,3.9128,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2503_010697,010697,1.1443,2.9181,0.9042,1.6555,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2504_013776,013776,12.5342,5.3062,0.0695,5.97,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2505_008834,008834,6.0764,1.7608,1.7052,3.1808,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2506_003547,003547,2.8204,3.898,5.9171,4.2118,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2507_006978,006978,1.6735,0.4993,5.8853,2.686,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2508_010608,010608,1.087,11.3888,1.1185,4.5314,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2509_007710,007710,5.4073,4.0601,3.823,4.4301,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,250_014512,014512,5.8134,4.1199,13.4163,7.7832,0,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2510_011348,011348,3.3867,3.8902,7.0359,4.7709,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2511_000738,000738,7.3028,1.4096,4.6241,4.4455,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2512_014142,014142,0.1719,0.6125,1.0473,0.6106,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2513_013728,013728,7.4005,1.9217,0.7929,3.3717,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2514_006689,006689,1.9251,3.6676,24.079,9.8906,0,TL_L,base_direct_pt,base_direct_mt,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2515_001539,001539,2.412,3.0347,0.2224,1.8897,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2516_011775,011775,4.5591,2.4351,2.4273,3.1405,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2517_015276,015276,1.7281,2.9481,2.5627,2.413,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2518_013476,013476,1.6242,4.2045,3.708,3.1789,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2519_001994,001994,4.233,5.0364,3.6988,4.3227,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,251_012046,012046,6.846,1.6557,14.7632,7.755,0,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2520_005304,005304,3.7451,3.2947,4.4719,3.8372,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2521_001696,001696,1.6226,1.8105,0.4109,1.2813,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2522_005108,005108,1.5114,0.8868,0.0068,0.8017,1,,base_direct_pt,base_direct_mt,base_direct_tll
trainfull,2523_006612,006612,1.0204,8.802,19.7679,9.8634,0,MT+TL_L,base_direct_pt,MT190,sf204_tll246_all_cases_from_196_159_175_logic
trainfull,2524_015130,015130,1.6541,6.7984,5.0086,4.487,1,MT,base_direct_pt,MT190,base_direct_tll
trainfull,2525_014143,014143,1.2629,1.8891,4.4879,2.5466,1,,base_direct_pt,base_direct_mt,base_direct_tll
